"","X","station","variable","method","coefficient","p","df","lon","lat","season","var","significance","data","country"
"74475",277552,59058,"avg_temp.JJA","RMSE",1.23128012302787,NA,NA,110.52,24.2,"JJA","avg_temp",NA,"JRA55","cma"
"90065",277453,59058,"avg_temp.MAM","RMSE",0.546798777825285,NA,NA,110.52,24.2,"MAM","avg_temp",NA,"NCEP2","cma"
"74485",277652,59058,"avg_temp.SON","RMSE",1.45508208771738,NA,NA,110.52,24.2,"SON","avg_temp",NA,"JRA55","cma"
"105700",277803,59058,"pre.ANN","RMSE",0.505242093902959,NA,NA,110.52,24.2,"ANN","pre",NA,"CRU","cma"
"105660",277403,59058,"pre.DJF","RMSE",0.423980857834395,NA,NA,110.52,24.2,"DJF","pre",NA,"CRU","cma"
"105680",277603,59058,"pre.JJA","RMSE",1.74099790676787,NA,NA,110.52,24.2,"JJA","pre",NA,"CRU","cma"
"105670",277503,59058,"pre.MAM","RMSE",0.901642948798344,NA,NA,110.52,24.2,"MAM","pre",NA,"CRU","cma"
"105690",277703,59058,"pre.SON","RMSE",0.539136603141537,NA,NA,110.52,24.2,"SON","pre",NA,"CRU","cma"
"58945",278351,59065,"avg_temp.ANN","RMSE",1.7152343447879,NA,NA,111.53,24.42,"ANN","avg_temp",NA,"ERA5","cma"
"90105",277953,59065,"avg_temp.DJF","RMSE",1.04160633199323,NA,NA,111.53,24.42,"DJF","avg_temp",NA,"NCEP2","cma"
"74525",278152,59065,"avg_temp.JJA","RMSE",2.27024892502988,NA,NA,111.53,24.42,"JJA","avg_temp",NA,"JRA55","cma"
"90115",278053,59065,"avg_temp.MAM","RMSE",0.674261990276191,NA,NA,111.53,24.42,"MAM","avg_temp",NA,"NCEP2","cma"
"58935",278251,59065,"avg_temp.SON","RMSE",1.8486125457883,NA,NA,111.53,24.42,"SON","avg_temp",NA,"ERA5","cma"
"105750",278403,59065,"pre.ANN","RMSE",0.508863917577496,NA,NA,111.53,24.42,"ANN","pre",NA,"CRU","cma"
"105710",278003,59065,"pre.DJF","RMSE",0.478527989922569,NA,NA,111.53,24.42,"DJF","pre",NA,"CRU","cma"
"105730",278204,59065,"pre.JJA","RMSE",1.39071833966858,NA,NA,111.53,24.42,"JJA","pre",NA,"CRU","cma"
"105720",278105,59065,"pre.MAM","RMSE",0.852115454238598,NA,NA,111.53,24.42,"MAM","pre",NA,"CRU","cma"
"105740",278303,59065,"pre.SON","RMSE",0.708330632565404,NA,NA,111.53,24.42,"SON","pre",NA,"CRU","cma"
"58995",278951,59072,"avg_temp.ANN","RMSE",1.42498095949181,NA,NA,112.38,24.78,"ANN","avg_temp",NA,"ERA5","cma"
"58955",278551,59072,"avg_temp.DJF","RMSE",1.24293481891832,NA,NA,112.38,24.78,"DJF","avg_temp",NA,"ERA5","cma"
"58975",278751,59072,"avg_temp.JJA","RMSE",1.75741679008597,NA,NA,112.38,24.78,"JJA","avg_temp",NA,"ERA5","cma"
"58965",278651,59072,"avg_temp.MAM","RMSE",1.30072281568055,NA,NA,112.38,24.78,"MAM","avg_temp",NA,"ERA5","cma"
"58985",278851,59072,"avg_temp.SON","RMSE",1.42902738280646,NA,NA,112.38,24.78,"SON","avg_temp",NA,"ERA5","cma"
"105800",279003,59072,"pre.ANN","RMSE",0.424396316058,NA,NA,112.38,24.78,"ANN","pre",NA,"CRU","cma"
"105760",278603,59072,"pre.DJF","RMSE",0.321545149728954,NA,NA,112.38,24.78,"DJF","pre",NA,"CRU","cma"
"105780",278803,59072,"pre.JJA","RMSE",1.21918444604585,NA,NA,112.38,24.78,"JJA","pre",NA,"CRU","cma"
"105770",278703,59072,"pre.MAM","RMSE",1.00972926026226,NA,NA,112.38,24.78,"MAM","pre",NA,"CRU","cma"
"105790",278903,59072,"pre.SON","RMSE",0.596676837343725,NA,NA,112.38,24.78,"SON","pre",NA,"CRU","cma"
"105845",279554,59082,"avg_temp.ANN","RMSE",1.22139684797072,NA,NA,113.6,24.68,"ANN","avg_temp",NA,"CRU","cma"
"90205",279153,59082,"avg_temp.DJF","RMSE",0.558069103616883,NA,NA,113.6,24.68,"DJF","avg_temp",NA,"NCEP2","cma"
"105825",279354,59082,"avg_temp.JJA","RMSE",1.49373116942334,NA,NA,113.6,24.68,"JJA","avg_temp",NA,"CRU","cma"
"90215",279253,59082,"avg_temp.MAM","RMSE",0.579575521038839,NA,NA,113.6,24.68,"MAM","avg_temp",NA,"NCEP2","cma"
"105835",279454,59082,"avg_temp.SON","RMSE",1.29175973532844,NA,NA,113.6,24.68,"SON","avg_temp",NA,"CRU","cma"
"105850",279603,59082,"pre.ANN","RMSE",0.442196235923498,NA,NA,113.6,24.68,"ANN","pre",NA,"CRU","cma"
"105810",279204,59082,"pre.DJF","RMSE",0.346657906853347,NA,NA,113.6,24.68,"DJF","pre",NA,"CRU","cma"
"105830",279403,59082,"pre.JJA","RMSE",1.35957039825693,NA,NA,113.6,24.68,"JJA","pre",NA,"CRU","cma"
"105820",279303,59082,"pre.MAM","RMSE",1.15040135906573,NA,NA,113.6,24.68,"MAM","pre",NA,"CRU","cma"
"105840",279503,59082,"pre.SON","RMSE",0.519390968496523,NA,NA,113.6,24.68,"SON","pre",NA,"CRU","cma"
"59095",280151,59087,"avg_temp.ANN","RMSE",0.54717670211063,NA,NA,113.53,23.87,"ANN","avg_temp",NA,"ERA5","cma"
"59055",279751,59087,"avg_temp.DJF","RMSE",0.467025873646498,NA,NA,113.53,23.87,"DJF","avg_temp",NA,"ERA5","cma"
"59075",279951,59087,"avg_temp.JJA","RMSE",0.840323806564435,NA,NA,113.53,23.87,"JJA","avg_temp",NA,"ERA5","cma"
"59065",279851,59087,"avg_temp.MAM","RMSE",0.420189027450643,NA,NA,113.53,23.87,"MAM","avg_temp",NA,"ERA5","cma"
"59085",280051,59087,"avg_temp.SON","RMSE",0.535852448522603,NA,NA,113.53,23.87,"SON","avg_temp",NA,"ERA5","cma"
"59100",280201,59087,"pre.ANN","RMSE",0.981684934065075,NA,NA,113.53,23.87,"ANN","pre",NA,"ERA5","cma"
"105860",279803,59087,"pre.DJF","RMSE",0.582580892052228,NA,NA,113.53,23.87,"DJF","pre",NA,"CRU","cma"
"59080",28000,59087,"pre.JJA","RMSE",2.19248761950646,NA,NA,113.53,23.87,"JJA","pre",NA,"ERA5","cma"
"74670",279901,59087,"pre.MAM","RMSE",1.90348034449346,NA,NA,113.53,23.87,"MAM","pre",NA,"JRA55","cma"
"105890",280104,59087,"pre.SON","RMSE",0.67886555687919,NA,NA,113.53,23.87,"SON","pre",NA,"CRU","cma"
"105945",280754,59096,"avg_temp.ANN","RMSE",1.21208059031979,NA,NA,114.48,24.37,"ANN","avg_temp",NA,"CRU","cma"
"90305",280353,59096,"avg_temp.DJF","RMSE",0.765205233273627,NA,NA,114.48,24.37,"DJF","avg_temp",NA,"NCEP2","cma"
"105925",280554,59096,"avg_temp.JJA","RMSE",1.45172939258831,NA,NA,114.48,24.37,"JJA","avg_temp",NA,"CRU","cma"
"90315",280453,59096,"avg_temp.MAM","RMSE",0.576049452240171,NA,NA,114.48,24.37,"MAM","avg_temp",NA,"NCEP2","cma"
"105935",280654,59096,"avg_temp.SON","RMSE",1.27076660300817,NA,NA,114.48,24.37,"SON","avg_temp",NA,"CRU","cma"
"105950",280803,59096,"pre.ANN","RMSE",0.337493017943255,NA,NA,114.48,24.37,"ANN","pre",NA,"CRU","cma"
"105910",280403,59096,"pre.DJF","RMSE",0.348177775735694,NA,NA,114.48,24.37,"DJF","pre",NA,"CRU","cma"
"105930",280603,59096,"pre.JJA","RMSE",1.05538350330474,NA,NA,114.48,24.37,"JJA","pre",NA,"CRU","cma"
"105920",280503,59096,"pre.MAM","RMSE",0.814236687078232,NA,NA,114.48,24.37,"MAM","pre",NA,"CRU","cma"
"74740",280701,59096,"pre.SON","RMSE",0.61587165225125,NA,NA,114.48,24.37,"SON","pre",NA,"JRA55","cma"
"105995",281354,59102,"avg_temp.ANN","RMSE",0.134987607669505,NA,NA,115.65,24.95,"ANN","avg_temp",NA,"CRU","cma"
"105955",280954,59102,"avg_temp.DJF","RMSE",0.487526326953124,NA,NA,115.65,24.95,"DJF","avg_temp",NA,"CRU","cma"
"105975",281154,59102,"avg_temp.JJA","RMSE",0.485003259986736,NA,NA,115.65,24.95,"JJA","avg_temp",NA,"CRU","cma"
"105965",281054,59102,"avg_temp.MAM","RMSE",0.271404361591777,NA,NA,115.65,24.95,"MAM","avg_temp",NA,"CRU","cma"
"105985",281254,59102,"avg_temp.SON","RMSE",0.213105155156101,NA,NA,115.65,24.95,"SON","avg_temp",NA,"CRU","cma"
"106000",281403,59102,"pre.ANN","RMSE",0.383327312193292,NA,NA,115.65,24.95,"ANN","pre",NA,"CRU","cma"
"105960",281004,59102,"pre.DJF","RMSE",0.385884625079499,NA,NA,115.65,24.95,"DJF","pre",NA,"CRU","cma"
"105980",281204,59102,"pre.JJA","RMSE",1.1996245227453,NA,NA,115.65,24.95,"JJA","pre",NA,"CRU","cma"
"105970",281106,59102,"pre.MAM","RMSE",0.840862311077212,NA,NA,115.65,24.95,"MAM","pre",NA,"CRU","cma"
"105990",281303,59102,"pre.SON","RMSE",0.567118042355923,NA,NA,115.65,24.95,"SON","pre",NA,"CRU","cma"
"59245",281951,59117,"avg_temp.ANN","RMSE",1.1913211891532,NA,NA,116.1,24.27,"ANN","avg_temp",NA,"ERA5","cma"
"90405",281553,59117,"avg_temp.DJF","RMSE",0.719143939740794,NA,NA,116.1,24.27,"DJF","avg_temp",NA,"NCEP2","cma"
"59225",281751,59117,"avg_temp.JJA","RMSE",1.37101861820026,NA,NA,116.1,24.27,"JJA","avg_temp",NA,"ERA5","cma"
"59215",281651,59117,"avg_temp.MAM","RMSE",1.33919590208379,NA,NA,116.1,24.27,"MAM","avg_temp",NA,"ERA5","cma"
"59235",281851,59117,"avg_temp.SON","RMSE",1.01499226048778,NA,NA,116.1,24.27,"SON","avg_temp",NA,"ERA5","cma"
"106050",282003,59117,"pre.ANN","RMSE",0.556092797196182,NA,NA,116.1,24.27,"ANN","pre",NA,"CRU","cma"
"106010",281603,59117,"pre.DJF","RMSE",0.452507727196022,NA,NA,116.1,24.27,"DJF","pre",NA,"CRU","cma"
"74830",281801,59117,"pre.JJA","RMSE",1.43471367834295,NA,NA,116.1,24.27,"JJA","pre",NA,"JRA55","cma"
"106020",281703,59117,"pre.MAM","RMSE",0.851950149203291,NA,NA,116.1,24.27,"MAM","pre",NA,"CRU","cma"
"106040",281903,59117,"pre.SON","RMSE",0.745867878158108,NA,NA,116.1,24.27,"SON","pre",NA,"CRU","cma"
"90495",282552,59126,"avg_temp.ANN","RMSE",0.453052531241757,NA,NA,117.65,24.5,"ANN","avg_temp",NA,"NCEP2","cma"
"106055",282154,59126,"avg_temp.DJF","RMSE",1.20370058191613,NA,NA,117.65,24.5,"DJF","avg_temp",NA,"CRU","cma"
"59275",28235,59126,"avg_temp.JJA","RMSE",1.16916463265668,NA,NA,117.65,24.5,"JJA","avg_temp",NA,"ERA5","cma"
"90465",282252,59126,"avg_temp.MAM","RMSE",0.601362003310627,NA,NA,117.65,24.5,"MAM","avg_temp",NA,"NCEP2","cma"
"90485",282452,59126,"avg_temp.SON","RMSE",0.952424755390756,NA,NA,117.65,24.5,"SON","avg_temp",NA,"NCEP2","cma"
"59300",28260,59126,"pre.ANN","RMSE",0.549212997221463,NA,NA,117.65,24.5,"ANN","pre",NA,"ERA5","cma"
"106060",282203,59126,"pre.DJF","RMSE",0.346155707621763,NA,NA,117.65,24.5,"DJF","pre",NA,"CRU","cma"
"59280",28240,59126,"pre.JJA","RMSE",1.43958798345236,NA,NA,117.65,24.5,"JJA","pre",NA,"ERA5","cma"
"106070",282303,59126,"pre.MAM","RMSE",1.06499851088259,NA,NA,117.65,24.5,"MAM","pre",NA,"CRU","cma"
"74890",282501,59126,"pre.SON","RMSE",0.983077123290971,NA,NA,117.65,24.5,"SON","pre",NA,"JRA55","cma"
"59345",283151,59133,"avg_temp.ANN","RMSE",0.353879798442071,NA,NA,118.92,24.9,"ANN","avg_temp",NA,"ERA5","cma"
"59305",28275,59133,"avg_temp.DJF","RMSE",0.35799158331294,NA,NA,118.92,24.9,"DJF","avg_temp",NA,"ERA5","cma"
"59325",28295,59133,"avg_temp.JJA","RMSE",0.381652583054316,NA,NA,118.92,24.9,"JJA","avg_temp",NA,"ERA5","cma"
"90515",282852,59133,"avg_temp.MAM","RMSE",0.549872682978887,NA,NA,118.92,24.9,"MAM","avg_temp",NA,"NCEP2","cma"
"59335",28305,59133,"avg_temp.SON","RMSE",0.242016856128761,NA,NA,118.92,24.9,"SON","avg_temp",NA,"ERA5","cma"
"59350",283201,59133,"pre.ANN","RMSE",0.845026759659546,NA,NA,118.92,24.9,"ANN","pre",NA,"ERA5","cma"
"106110",282803,59133,"pre.DJF","RMSE",0.317715210817583,NA,NA,118.92,24.9,"DJF","pre",NA,"CRU","cma"
"59330",28300,59133,"pre.JJA","RMSE",1.7288810186138,NA,NA,118.92,24.9,"JJA","pre",NA,"ERA5","cma"
"106120",282903,59133,"pre.MAM","RMSE",1.1061831178903,NA,NA,118.92,24.9,"MAM","pre",NA,"CRU","cma"
"59340",283101,59133,"pre.SON","RMSE",1.37823841755792,NA,NA,118.92,24.9,"SON","pre",NA,"ERA5","cma"
"59395",283751,59134,"avg_temp.ANN","RMSE",0.329134741591096,NA,NA,118.07,24.48,"ANN","avg_temp",NA,"ERA5","cma"
"59355",283351,59134,"avg_temp.DJF","RMSE",0.519267813610457,NA,NA,118.07,24.48,"DJF","avg_temp",NA,"ERA5","cma"
"59375",283551,59134,"avg_temp.JJA","RMSE",0.463667713227297,NA,NA,118.07,24.48,"JJA","avg_temp",NA,"ERA5","cma"
"59365",283451,59134,"avg_temp.MAM","RMSE",0.375879257823041,NA,NA,118.07,24.48,"MAM","avg_temp",NA,"ERA5","cma"
"106185",283654,59134,"avg_temp.SON","RMSE",0.346566399638562,NA,NA,118.07,24.48,"SON","avg_temp",NA,"CRU","cma"
"59400",28380,59134,"pre.ANN","RMSE",0.763962134485224,NA,NA,118.07,24.48,"ANN","pre",NA,"ERA5","cma"
"59360",28340,59134,"pre.DJF","RMSE",0.399583411036428,NA,NA,118.07,24.48,"DJF","pre",NA,"ERA5","cma"
"106180",283603,59134,"pre.JJA","RMSE",2.04035636755746,NA,NA,118.07,24.48,"JJA","pre",NA,"CRU","cma"
"59370",28350,59134,"pre.MAM","RMSE",1.14005524936108,NA,NA,118.07,24.48,"MAM","pre",NA,"ERA5","cma"
"59390",28370,59134,"pre.SON","RMSE",0.938310388699164,NA,NA,118.07,24.48,"SON","pre",NA,"ERA5","cma"
"106245",286754,59254,"avg_temp.ANN","RMSE",0.647901432762847,NA,NA,110.08,23.4,"ANN","avg_temp",NA,"CRU","cma"
"106205",286354,59254,"avg_temp.DJF","RMSE",0.675961106273102,NA,NA,110.08,23.4,"DJF","avg_temp",NA,"CRU","cma"
"106225",286554,59254,"avg_temp.JJA","RMSE",0.796613454075432,NA,NA,110.08,23.4,"JJA","avg_temp",NA,"CRU","cma"
"59415",286451,59254,"avg_temp.MAM","RMSE",0.461182275317018,NA,NA,110.08,23.4,"MAM","avg_temp",NA,"ERA5","cma"
"106235",286654,59254,"avg_temp.SON","RMSE",0.787918166830677,NA,NA,110.08,23.4,"SON","avg_temp",NA,"CRU","cma"
"106250",286803,59254,"pre.ANN","RMSE",0.489194469606436,NA,NA,110.08,23.4,"ANN","pre",NA,"CRU","cma"
"106210",286403,59254,"pre.DJF","RMSE",0.332808677549398,NA,NA,110.08,23.4,"DJF","pre",NA,"CRU","cma"
"106230",286603,59254,"pre.JJA","RMSE",1.09476463431087,NA,NA,110.08,23.4,"JJA","pre",NA,"CRU","cma"
"106220",286503,59254,"pre.MAM","RMSE",1.07902979827454,NA,NA,110.08,23.4,"MAM","pre",NA,"CRU","cma"
"106240",286703,59254,"pre.SON","RMSE",0.855523114390708,NA,NA,110.08,23.4,"SON","pre",NA,"CRU","cma"
"59495",287351,59265,"avg_temp.ANN","RMSE",0.131072533289639,NA,NA,111.3,23.48,"ANN","avg_temp",NA,"ERA5","cma"
"59455",286951,59265,"avg_temp.DJF","RMSE",0.156218009526018,NA,NA,111.3,23.48,"DJF","avg_temp",NA,"ERA5","cma"
"59475",287151,59265,"avg_temp.JJA","RMSE",0.201492551048388,NA,NA,111.3,23.48,"JJA","avg_temp",NA,"ERA5","cma"
"59465",287051,59265,"avg_temp.MAM","RMSE",0.20994154568683,NA,NA,111.3,23.48,"MAM","avg_temp",NA,"ERA5","cma"
"59485",287251,59265,"avg_temp.SON","RMSE",0.31661542274969,NA,NA,111.3,23.48,"SON","avg_temp",NA,"ERA5","cma"
"106300",287403,59265,"pre.ANN","RMSE",0.596813215362694,NA,NA,111.3,23.48,"ANN","pre",NA,"CRU","cma"
"106260",287003,59265,"pre.DJF","RMSE",0.329030064821712,NA,NA,111.3,23.48,"DJF","pre",NA,"CRU","cma"
"106280",287204,59265,"pre.JJA","RMSE",1.72250597993454,NA,NA,111.3,23.48,"JJA","pre",NA,"CRU","cma"
"106270",287105,59265,"pre.MAM","RMSE",1.03953668219676,NA,NA,111.3,23.48,"MAM","pre",NA,"CRU","cma"
"106290",287303,59265,"pre.SON","RMSE",0.831381767649305,NA,NA,111.3,23.48,"SON","pre",NA,"CRU","cma"
"106345",287954,59271,"avg_temp.ANN","RMSE",1.19121720240231,NA,NA,112.43,23.63,"ANN","avg_temp",NA,"CRU","cma"
"59505",287551,59271,"avg_temp.DJF","RMSE",1.30396215933224,NA,NA,112.43,23.63,"DJF","avg_temp",NA,"ERA5","cma"
"106325",287754,59271,"avg_temp.JJA","RMSE",1.06766649494273,NA,NA,112.43,23.63,"JJA","avg_temp",NA,"CRU","cma"
"59515",287651,59271,"avg_temp.MAM","RMSE",1.24051668702422,NA,NA,112.43,23.63,"MAM","avg_temp",NA,"ERA5","cma"
"106335",287854,59271,"avg_temp.SON","RMSE",1.02014405467631,NA,NA,112.43,23.63,"SON","avg_temp",NA,"CRU","cma"
"106350",288003,59271,"pre.ANN","RMSE",0.45090375404806,NA,NA,112.43,23.63,"ANN","pre",NA,"CRU","cma"
"106310",287603,59271,"pre.DJF","RMSE",0.258076714560418,NA,NA,112.43,23.63,"DJF","pre",NA,"CRU","cma"
"106330",287803,59271,"pre.JJA","RMSE",1.35615456253812,NA,NA,112.43,23.63,"JJA","pre",NA,"CRU","cma"
"106320",287703,59271,"pre.MAM","RMSE",1.07976789228179,NA,NA,112.43,23.63,"MAM","pre",NA,"CRU","cma"
"106340",287903,59271,"pre.SON","RMSE",0.540424547252163,NA,NA,112.43,23.63,"SON","pre",NA,"CRU","cma"
"59595",28855,59278,"avg_temp.ANN","RMSE",0.78396223976258,NA,NA,112.45,23.03,"ANN","avg_temp",NA,"ERA5","cma"
"59555",28815,59278,"avg_temp.DJF","RMSE",0.793855922664307,NA,NA,112.45,23.03,"DJF","avg_temp",NA,"ERA5","cma"
"59575",28835,59278,"avg_temp.JJA","RMSE",0.88848051905951,NA,NA,112.45,23.03,"JJA","avg_temp",NA,"ERA5","cma"
"59565",28825,59278,"avg_temp.MAM","RMSE",0.491310955456708,NA,NA,112.45,23.03,"MAM","avg_temp",NA,"ERA5","cma"
"59585",28845,59278,"avg_temp.SON","RMSE",1.03846647149084,NA,NA,112.45,23.03,"SON","avg_temp",NA,"ERA5","cma"
"106400",288603,59278,"pre.ANN","RMSE",0.675575336837649,NA,NA,112.45,23.03,"ANN","pre",NA,"CRU","cma"
"106360",288203,59278,"pre.DJF","RMSE",0.335236917693573,NA,NA,112.45,23.03,"DJF","pre",NA,"CRU","cma"
"106380",288403,59278,"pre.JJA","RMSE",1.37076791090966,NA,NA,112.45,23.03,"JJA","pre",NA,"CRU","cma"
"106370",288303,59278,"pre.MAM","RMSE",1.67723998282893,NA,NA,112.45,23.03,"MAM","pre",NA,"CRU","cma"
"106390",288503,59278,"pre.SON","RMSE",0.635946261081805,NA,NA,112.45,23.03,"SON","pre",NA,"CRU","cma"
"59645",289151,59287,"avg_temp.ANN","RMSE",0.373265131806934,NA,NA,113.33,23.17,"ANN","avg_temp",NA,"ERA5","cma"
"59605",28875,59287,"avg_temp.DJF","RMSE",0.487867015016644,NA,NA,113.33,23.17,"DJF","avg_temp",NA,"ERA5","cma"
"59625",28895,59287,"avg_temp.JJA","RMSE",0.378369729343879,NA,NA,113.33,23.17,"JJA","avg_temp",NA,"ERA5","cma"
"59615",28885,59287,"avg_temp.MAM","RMSE",0.23227503719661,NA,NA,113.33,23.17,"MAM","avg_temp",NA,"ERA5","cma"
"59635",28905,59287,"avg_temp.SON","RMSE",0.578587153264302,NA,NA,113.33,23.17,"SON","avg_temp",NA,"ERA5","cma"
"106450",289204,59287,"pre.ANN","RMSE",0.816124601528233,NA,NA,113.33,23.17,"ANN","pre",NA,"CRU","cma"
"106410",288803,59287,"pre.DJF","RMSE",0.280527816501212,NA,NA,113.33,23.17,"DJF","pre",NA,"CRU","cma"
"106430",289003,59287,"pre.JJA","RMSE",1.87074040437017,NA,NA,113.33,23.17,"JJA","pre",NA,"CRU","cma"
"106420",288903,59287,"pre.MAM","RMSE",1.7943050470818,NA,NA,113.33,23.17,"MAM","pre",NA,"CRU","cma"
"106440",289104,59287,"pre.SON","RMSE",0.969925684053802,NA,NA,113.33,23.17,"SON","pre",NA,"CRU","cma"
"59695",289751,59293,"avg_temp.ANN","RMSE",1.17175428578142,NA,NA,114.73,23.8,"ANN","avg_temp",NA,"ERA5","cma"
"106455",289354,59293,"avg_temp.DJF","RMSE",1.04711415677818,NA,NA,114.73,23.8,"DJF","avg_temp",NA,"CRU","cma"
"59675",289551,59293,"avg_temp.JJA","RMSE",1.09465126136149,NA,NA,114.73,23.8,"JJA","avg_temp",NA,"ERA5","cma"
"59665",289451,59293,"avg_temp.MAM","RMSE",0.904793375839852,NA,NA,114.73,23.8,"MAM","avg_temp",NA,"ERA5","cma"
"59685",289651,59293,"avg_temp.SON","RMSE",1.33011370493437,NA,NA,114.73,23.8,"SON","avg_temp",NA,"ERA5","cma"
"106500",289803,59293,"pre.ANN","RMSE",0.628115307080178,NA,NA,114.73,23.8,"ANN","pre",NA,"CRU","cma"
"106460",289403,59293,"pre.DJF","RMSE",0.36465007959976,NA,NA,114.73,23.8,"DJF","pre",NA,"CRU","cma"
"106480",289603,59293,"pre.JJA","RMSE",1.62509298182703,NA,NA,114.73,23.8,"JJA","pre",NA,"CRU","cma"
"106470",289503,59293,"pre.MAM","RMSE",1.34295189306773,NA,NA,114.73,23.8,"MAM","pre",NA,"CRU","cma"
"106490",289703,59293,"pre.SON","RMSE",0.786096948332597,NA,NA,114.73,23.8,"SON","pre",NA,"CRU","cma"
"59745",290351,59294,"avg_temp.ANN","RMSE",0.260809069177056,NA,NA,113.83,23.33,"ANN","avg_temp",NA,"ERA5","cma"
"59705",289951,59294,"avg_temp.DJF","RMSE",0.395250652517813,NA,NA,113.83,23.33,"DJF","avg_temp",NA,"ERA5","cma"
"59725",290151,59294,"avg_temp.JJA","RMSE",0.287042398430953,NA,NA,113.83,23.33,"JJA","avg_temp",NA,"ERA5","cma"
"59715",290051,59294,"avg_temp.MAM","RMSE",0.202721294870514,NA,NA,113.83,23.33,"MAM","avg_temp",NA,"ERA5","cma"
"59735",290251,59294,"avg_temp.SON","RMSE",0.379111339433101,NA,NA,113.83,23.33,"SON","avg_temp",NA,"ERA5","cma"
"106550",290403,59294,"pre.ANN","RMSE",0.898522253867203,NA,NA,113.83,23.33,"ANN","pre",NA,"CRU","cma"
"106510",290003,59294,"pre.DJF","RMSE",0.314313927071745,NA,NA,113.83,23.33,"DJF","pre",NA,"CRU","cma"
"59730",290201,59294,"pre.JJA","RMSE",2.51586024274451,NA,NA,113.83,23.33,"JJA","pre",NA,"ERA5","cma"
"106520",290105,59294,"pre.MAM","RMSE",1.99522526809374,NA,NA,113.83,23.33,"MAM","pre",NA,"CRU","cma"
"59740",29030,59294,"pre.SON","RMSE",0.905879246998408,NA,NA,113.83,23.33,"SON","pre",NA,"ERA5","cma"
"59795",290951,59298,"avg_temp.ANN","RMSE",0.731383520895899,NA,NA,114.42,23.08,"ANN","avg_temp",NA,"ERA5","cma"
"59755",290551,59298,"avg_temp.DJF","RMSE",0.663947694554428,NA,NA,114.42,23.08,"DJF","avg_temp",NA,"ERA5","cma"
"59775",290751,59298,"avg_temp.JJA","RMSE",0.933897291634026,NA,NA,114.42,23.08,"JJA","avg_temp",NA,"ERA5","cma"
"59765",290651,59298,"avg_temp.MAM","RMSE",0.590790847951409,NA,NA,114.42,23.08,"MAM","avg_temp",NA,"ERA5","cma"
"59785",290851,59298,"avg_temp.SON","RMSE",0.815394958065162,NA,NA,114.42,23.08,"SON","avg_temp",NA,"ERA5","cma"
"59800",291001,59298,"pre.ANN","RMSE",0.767009110546254,NA,NA,114.42,23.08,"ANN","pre",NA,"ERA5","cma"
"59760",29060,59298,"pre.DJF","RMSE",0.386897850608976,NA,NA,114.42,23.08,"DJF","pre",NA,"ERA5","cma"
"75380",290801,59298,"pre.JJA","RMSE",2.17907295126497,NA,NA,114.42,23.08,"JJA","pre",NA,"JRA55","cma"
"106570",290703,59298,"pre.MAM","RMSE",1.47904219313039,NA,NA,114.42,23.08,"MAM","pre",NA,"CRU","cma"
"75390",290901,59298,"pre.SON","RMSE",0.969719383778484,NA,NA,114.42,23.08,"SON","pre",NA,"JRA55","cma"
"59845",291551,59303,"avg_temp.ANN","RMSE",0.641889870359809,NA,NA,115.77,23.93,"ANN","avg_temp",NA,"ERA5","cma"
"59805",291151,59303,"avg_temp.DJF","RMSE",0.554796696361749,NA,NA,115.77,23.93,"DJF","avg_temp",NA,"ERA5","cma"
"59825",291351,59303,"avg_temp.JJA","RMSE",0.824349478645494,NA,NA,115.77,23.93,"JJA","avg_temp",NA,"ERA5","cma"
"59815",291251,59303,"avg_temp.MAM","RMSE",0.810801385774989,NA,NA,115.77,23.93,"MAM","avg_temp",NA,"ERA5","cma"
"59835",291451,59303,"avg_temp.SON","RMSE",0.543365035965601,NA,NA,115.77,23.93,"SON","avg_temp",NA,"ERA5","cma"
"59850",29160,59303,"pre.ANN","RMSE",0.583953979092669,NA,NA,115.77,23.93,"ANN","pre",NA,"ERA5","cma"
"106610",291204,59303,"pre.DJF","RMSE",0.445100213374613,NA,NA,115.77,23.93,"DJF","pre",NA,"CRU","cma"
"59830",29140,59303,"pre.JJA","RMSE",1.47784762985404,NA,NA,115.77,23.93,"JJA","pre",NA,"ERA5","cma"
"106620",291304,59303,"pre.MAM","RMSE",1.2221917356296,NA,NA,115.77,23.93,"MAM","pre",NA,"CRU","cma"
"59840",29150,59303,"pre.SON","RMSE",0.854892782265771,NA,NA,115.77,23.93,"SON","pre",NA,"ERA5","cma"
"59895",292151,59316,"avg_temp.ANN","RMSE",0.362729320369827,NA,NA,116.68,23.4,"ANN","avg_temp",NA,"ERA5","cma"
"59855",291751,59316,"avg_temp.DJF","RMSE",0.401618999685816,NA,NA,116.68,23.4,"DJF","avg_temp",NA,"ERA5","cma"
"59875",291951,59316,"avg_temp.JJA","RMSE",0.408825912629846,NA,NA,116.68,23.4,"JJA","avg_temp",NA,"ERA5","cma"
"59865",291851,59316,"avg_temp.MAM","RMSE",0.313787367501662,NA,NA,116.68,23.4,"MAM","avg_temp",NA,"ERA5","cma"
"106685",292054,59316,"avg_temp.SON","RMSE",0.443742823565789,NA,NA,116.68,23.4,"SON","avg_temp",NA,"CRU","cma"
"59900",292201,59316,"pre.ANN","RMSE",0.682884832922089,NA,NA,116.68,23.4,"ANN","pre",NA,"ERA5","cma"
